hostel_id,distance_to_center_km,rating,num_reviews,beds_in_room,breakfast_included,wifi,laundry,weekend,occupancy_rate,latitude,longitude,distance_to_transport_hub_km,distance_to_popular_places,neighbourhood_popularity_score,walkability_score,noise_level_index,sentiment_score,review_keywords_count,recent_sentiment_trend,days_until_checkin,surge_pricing_flag,competitor_average_price,competitor_availability,price_last_week,month,holiday_or_festival,special_event_flag,seasonal_index,hostel_age_years,kitchen_access,air_conditioning,locker_available,security_24h,female_only_dorm_available,common_area_count,room_area_sqft,demand_index,rating_reviews_interaction,distance_season_interaction,price_occupancy_ratio,room_density,amenities_score,location_quality,popularity_index,value_score,weekend_premium,sentiment_quality,booking_urgency,last_minute_multiplier,city_encoded,cluster_label
1889,1.79,8.8,840,6,0,1,0,1,0.61,27.13526119973902,78.010778814317,3.15,1.06,3.5,100.0,1.3,0.71,35,0.2,41,0,1444.04,0.37,691.69,8,0,0,1.2,19,1,1,0,1,1,2,208,0.6220420210105053,59.26440660776195,1.79,0.2186379928315412,0.028846153846153848,4,7.218,5.926440660776195,0.2,0.61,6.248,0,0.25495539602650996,0,3
1890,0.52,7.7,1358,8,0,1,0,0,0.48,17.40917794091987,78.40064093654135,1.34,1.59,4.1,74.0,3.0,0.72,16,0.25,89,0,1415.91,0.55,1033.16,7,0,1,1.2,13,1,0,0,1,1,4,258,0.6288679339669835,55.5516839889638,1.04,0.3157894736842105,0.031007751937984496,3,6.95,5.55516839889638,0.21428571428571427,0.0,5.544,0,0.05147460670170076,5,3
1891,0.6,6.1,223,6,0,1,1,1,0.59,12.95362994397773,77.53928092492724,0.31,2.14,4.0,73.0,4.4,0.75,22,0.26,10,0,1345.05,0.87,1280.18,7,1,0,1.2,43,1,1,1,0,0,1,193,0.5113111555777888,33.01104091631574,1.2,0.36874999999999997,0.031088082901554404,5,6.8389999999999995,3.3011040916315744,0.11363636363636363,0.59,4.574999999999999,0,0.7165313105737893,1,4
1892,0.31,6.2,1241,12,0,1,1,0,0.62,17.314083230018525,78.47468208878244,4.32,0.18,5.9,42.0,6.5,0.15,14,0.04,71,0,807.19,0.16,381.65,2,0,0,0.7,33,0,1,1,1,1,4,142,0.5881620810405203,44.17176522745923,0.31,0.47328244274809156,0.08450704225352113,5,5.764999999999999,4.417176522745923,0.14705882352941177,0.0,0.9299999999999999,0,0.09379284861387625,5,2
1893,4.88,7.5,178,8,0,1,1,0,0.98,10.888419458065547,76.26588295008041,0.83,6.99,4.1,48.0,9.9,0.84,40,0.11,66,0,1310.61,0.25,1024.85,11,0,0,0.8,30,1,0,1,0,0,4,365,0.7348089044522261,38.90539354380566,14.64,0.16666666666666666,0.021917808219178082,4,4.223,3.8905393543805658,0.12903225806451613,0.0,6.3,0,0.11080315836233387,7,4
1894,0.39,8.2,1363,4,1,1,0,0,0.82,26.838316433585987,75.8003796970294,2.4,1.4,9.0,71.0,4.2,0.67,6,-0.25,1,1,1053.67,0.48,835.78,4,0,0,0.9,22,1,1,1,0,0,5,170,0.740368184092046,59.18905007490794,0.39,0.5899280575539567,0.023529411764705882,5,7.653,5.918905007490794,0.21739130434782608,0.0,5.494,1,0.9672161004820059,6,1
1895,0.4,7.8,1313,6,1,1,0,1,0.72,19.014133716204235,72.91882299255015,0.69,0.68,7.0,99.0,1.5,0.8,29,-0.01,81,0,546.47,0.69,1055.14,6,0,0,1.1,27,1,0,1,1,1,1,241,0.6833656828414207,56.01048335254753,0.4,0.5142857142857143,0.024896265560165973,5,8.530999999999999,5.601048335254753,0.17857142857142858,0.72,6.24,0,0.06720551273974976,10,2
1896,5.7,8.4,987,8,0,1,1,0,0.98,13.146239862369525,80.1801457279331,1.39,0.43,5.6,93.0,2.8,0.65,13,0.24,65,0,1229.86,0.36,648.92,2,0,0,0.7,13,0,1,1,1,0,3,108,0.8127493746873437,57.923734661082094,11.4,0.1462686567164179,0.07407407407407407,5,6.281,5.792373466108209,0.35714285714285715,0.0,5.460000000000001,0,0.11455884399268773,2,3
1897,1.27,7.8,1338,6,0,1,1,0,0.94,26.944423419225032,75.70342419043516,3.39,1.28,3.5,60.0,9.1,0.5,36,-0.03,25,0,787.31,0.19,1081.77,5,0,0,1.0,8,1,0,1,1,0,4,147,0.8138669334667333,56.15749109639114,2.54,0.41409691629955947,0.04081632653061224,5,5.37,5.615749109639114,0.5555555555555556,0.0,3.9,0,0.4345982085070782,6,3
1898,0.09,8.5,155,4,0,1,1,0,0.71,22.59879823084273,88.27607183036096,0.34,3.2,7.1,73.0,7.3,-0.07,9,-0.26,75,0,650.6,0.35,498.29,12,0,0,0.9,2,1,0,1,1,1,5,278,0.5845077538769384,42.92377606162106,0.09,0.6513761467889907,0.014388489208633094,5,7.319,4.292377606162106,1.6666666666666667,0.0,-0.5950000000000001,0,0.0820849986238988,8,4
1899,0.16,6.8,1808,6,1,0,0,0,0.94,22.556240556868545,88.34853006309298,7.57,1.1,3.8,73.0,8.1,0.65,7,-0.18,36,0,1353.95,0.62,1152.94,5,1,0,1.0,19,0,0,0,1,1,3,392,0.7908904452226113,51.003600500688,0.16,0.810344827586207,0.015306122448979591,2,5.835,5.1003600500688,0.1,0.0,4.42,0,0.30119421191220214,8,2
1900,0.46,6.4,525,10,1,1,1,0,0.64,17.364256103647875,78.39506958897658,0.15,1.62,8.2,81.0,2.1,0.63,21,-0.04,89,1,1334.73,0.73,1124.28,3,0,0,0.8,24,1,1,1,0,0,5,368,0.5705262631315657,40.09792776152135,0.92,0.4383561643835617,0.02717391304347826,6,8.206999999999999,4.009792776152135,0.24,0.0,4.032,0,0.05147460670170076,5,4
1901,0.72,8.3,1123,6,1,1,1,1,0.54,18.55845252183708,73.90591625336627,1.53,0.66,8.6,81.0,2.2,0.17,17,-0.16,35,0,1337.25,0.88,1341.47,2,1,0,0.7,5,1,1,1,0,1,4,181,0.6073561780890446,58.304586952765185,0.72,0.313953488372093,0.03314917127071823,6,8.061,5.830458695276518,1.0,0.54,1.4110000000000003,0,0.3114032239145977,11,1
1902,3.28,7.8,462,10,0,1,1,0,0.54,28.75210110772181,77.0471000362077,4.95,0.74,6.8,87.0,2.0,0.68,7,-0.06,15,1,1331.43,0.71,490.55,11,0,0,0.8,8,1,0,1,1,1,4,272,0.5662231115557779,47.87427102187262,6.56,0.12616822429906543,0.03676470588235294,5,6.7909999999999995,4.787427102187262,0.5555555555555556,0.0,5.304,0,0.6065306597126334,3,4
1903,0.51,6.1,69,8,0,1,0,1,0.8,18.52244264047286,73.944542498658,5.83,0.51,4.0,41.0,8.7,0.46,32,-0.1,77,0,965.07,0.49,1094.2,7,1,0,1.2,20,1,1,1,0,1,4,198,0.5399034517258631,25.91582097650109,0.51,0.5298013245033113,0.04040404040404041,4,4.9239999999999995,2.591582097650109,0.19047619047619047,0.8,2.806,0,0.07679108957896803,11,4
1904,0.38,7.4,1344,4,1,0,1,0,0.7,30.180753848869703,78.26488075101942,0.53,1.83,8.5,97.0,2.9,0.47,8,-0.11,65,0,1040.3,0.33,654.92,8,0,0,1.2,35,0,0,1,0,1,1,183,0.7364672336168084,53.310704761065956,1.1400000000000001,0.5072463768115942,0.02185792349726776,3,8.652999999999999,5.3310704761065955,0.08333333333333333,0.0,3.4779999999999998,0,0.11455884399268773,12,2
1905,4.34,6.4,537,8,1,1,1,1,0.8,10.941639911783774,76.26036515048844,0.31,0.67,5.2,44.0,6.8,0.24,22,-0.25,20,0,1438.64,0.84,610.04,4,0,0,0.9,2,1,0,1,1,0,1,129,0.6657268634317158,40.242294785035426,13.02,0.149812734082397,0.06201550387596899,6,4.847,4.024229478503543,2.0,0.8,1.536,0,0.513417119032592,7,4
1906,3.34,8.0,1260,6,0,1,1,0,0.81,25.30008589800255,83.0300077385279,2.58,0.32,4.6,69.0,5.6,-0.06,39,0.23,6,1,455.21,0.53,741.76,4,0,0,0.9,6,0,1,1,1,0,4,264,0.720063031515758,57.11728268771936,3.34,0.18663594470046085,0.022727272727272728,5,5.67,5.711728268771936,0.7142857142857143,0.0,-0.48,1,0.8187307530779818,14,3
1907,1.71,7.5,1033,4,0,1,1,0,0.41,24.64952445085663,73.7551307967786,0.09,0.69,6.3,95.0,5.9,0.06,18,0.12,10,0,1267.51,0.65,613.72,11,0,0,0.8,16,0,0,0,0,0,1,384,0.5623516758379189,52.05892541301281,3.42,0.15129151291512916,0.010416666666666666,2,7.497999999999999,5.205892541301281,0.11764705882352941,0.0,0.44999999999999996,0,0.7165313105737893,13,2
1908,2.39,8.3,483,8,0,1,1,0,0.43,18.52905356831968,73.87816180818963,1.33,2.88,9.5,69.0,2.8,0.72,20,0.07,55,0,931.52,0.48,573.01,9,0,0,1.0,47,1,1,1,1,1,5,286,0.4993241620810406,51.31130472574805,2.39,0.12684365781710913,0.027972027972027972,6,7.34,5.131130472574805,0.125,0.0,5.976,0,0.1598797460796939,11,1
1909,1.12,9.1,1574,8,1,1,1,0,0.72,32.24195117751144,77.27572934125007,3.18,2.01,5.1,44.0,6.7,0.13,16,0.06,43,0,1474.09,0.29,1145.22,4,0,0,0.9,36,1,1,0,0,1,5,158,0.7484787393696848,66.99429601646358,1.12,0.33962264150943394,0.05063291139240506,5,5.516,6.699429601646358,0.13513513513513514,0.0,1.183,0,0.23851255385430242,9,3
1910,1.98,7.1,1696,4,1,1,0,1,0.51,24.49639281227573,73.69695185219742,1.64,0.61,9.3,54.0,1.4,-0.2,15,-0.06,53,0,1067.07,0.54,1069.45,10,0,1,0.9,2,1,1,1,0,1,2,263,0.6566848424212106,52.79998258316301,3.96,0.17114093959731544,0.015209125475285171,5,7.082000000000001,5.279998258316301,1.6666666666666667,0.51,-1.42,0,0.17090171280152483,13,2
1911,2.12,9.7,766,10,1,1,1,0,0.78,10.865294942093662,76.33280633515446,0.42,3.56,3.4,75.0,9.9,1.0,6,0.19,56,0,495.05,0.77,420.29,12,0,0,0.9,14,0,1,1,1,0,3,219,0.7096383191595799,64.43212197326238,2.12,0.25,0.045662100456621,6,5.762,6.443212197326238,0.4,0.0,9.7,0,0.1546382645492548,7,3
1912,1.47,8.0,791,8,0,1,1,1,0.73,24.665515586112637,73.68851858914917,1.34,0.12,3.6,45.0,1.2,0.05,37,0.26,57,0,1278.59,0.41,916.2,3,0,0,0.8,38,0,0,1,1,1,5,298,0.6811395697848924,53.39649113451541,2.94,0.29554655870445345,0.026845637583892617,4,5.874999999999999,5.339649113451541,0.10256410256410256,0.73,0.4,0,0.14956861922263506,13,3
1913,7.11,8.3,1112,10,0,1,0,1,0.75,13.13872676983902,80.33836913485922,5.08,0.08,7.9,65.0,1.5,0.59,17,-0.3,36,0,1107.21,0.63,664.1,11,0,0,0.8,26,1,1,1,0,1,3,192,0.690255627813907,58.22295911558703,7.11,0.09247842170160296,0.052083333333333336,4,5.239,5.822295911558703,0.14814814814814814,0.75,4.897,0,0.30119421191220214,2,0
1914,0.05,8.6,442,6,0,0,0,0,0.58,19.13326342893985,72.8295949257932,1.92,0.2,4.3,60.0,3.9,0.91,34,-0.25,47,0,478.71,0.13,1368.14,1,0,0,0.7,20,1,1,0,1,0,2,135,0.6042221110555277,52.40470002238816,0.1,0.5523809523809523,0.044444444444444446,3,6.563000000000001,5.240470002238816,0.14285714285714285,0.0,7.826,0,0.20873982339007963,10,3
1915,4.57,8.5,1834,10,1,1,0,0,0.78,13.014685807715267,80.22855341456722,2.56,0.19,5.2,89.0,8.5,0.52,30,0.1,61,0,310.79,0.85,767.55,3,0,0,0.8,29,1,1,0,1,1,2,321,0.7804917458729366,63.8757979641537,4.57,0.1400359066427289,0.03115264797507788,5,5.733,6.38757979641537,0.16666666666666666,0.0,4.42,0,0.13089846490974433,2,3
1916,0.4,7.9,1186,6,0,1,1,0,0.9,24.557089889426717,73.7480739068035,0.82,0.14,4.0,47.0,3.3,0.76,22,-0.16,38,1,952.38,0.88,344.63,5,0,0,1.0,4,0,0,1,1,1,3,311,0.8156593296648323,55.925556717416384,1.2000000000000002,0.6428571428571429,0.01929260450160772,4,6.178,5.592555671741638,0.8,0.0,6.0040000000000004,0,0.28176928909495835,13,3
1917,4.79,7.6,1822,4,1,1,0,0,1.0,26.85904098333005,75.72984265899036,0.42,1.62,5.3,81.0,5.2,0.97,17,0.25,63,0,589.79,0.41,664.89,2,0,0,0.7,20,1,1,1,1,1,4,216,0.8802911455727863,57.06261468755783,9.58,0.17271157167530224,0.018518518518518517,6,5.991,5.706261468755783,0.2857142857142857,0.0,7.372,0,0.1224564282529819,6,2
1918,2.87,6.2,410,8,0,1,1,0,0.9,22.535783056491127,88.30973083740508,0.59,1.38,5.0,64.0,1.2,0.83,8,0.1,67,0,1340.69,0.5,643.98,5,0,0,1.0,24,1,0,1,0,0,3,190,0.6870205102551276,37.31527792987665,8.61,0.23255813953488372,0.042105263157894736,4,6.379999999999999,3.731527792987665,0.16,0.0,5.146,0,0.10717059875230674,8,4
1919,5.56,6.1,1312,8,1,1,1,1,0.73,24.601307868698743,73.67355248580348,1.52,1.56,8.2,75.0,1.7,0.47,37,-0.08,67,0,601.12,0.23,306.2,9,0,0,1.0,1,0,1,1,1,0,5,244,0.6762656328164082,43.798426233247056,11.12,0.11128048780487805,0.03278688524590164,6,6.3999999999999995,4.379842623324706,3.0,0.73,2.8669999999999995,0,0.10717059875230674,13,2
1920,0.31,7.4,66,6,1,1,1,0,0.52,13.055656762674053,80.30648575393208,0.66,1.75,7.9,52.0,6.5,0.24,19,-0.05,26,1,1095.43,0.26,836.56,10,0,0,0.9,25,1,0,1,0,1,3,198,0.5066033016508255,31.11472538349315,0.62,0.3969465648854962,0.030303030303030304,5,6.8309999999999995,3.111472538349315,0.19230769230769232,0.0,1.776,0,0.4203503845086819,2,4
1921,2.46,7.3,1012,6,0,1,0,0,0.81,27.18883956349285,78.08597761848465,1.56,2.12,9.7,77.0,2.7,0.38,21,0.11,69,0,714.16,0.58,1296.38,11,0,0,0.8,14,1,1,1,0,1,5,80,0.7142506253126563,50.520901981015385,4.92,0.2341040462427746,0.075,4,7.586000000000001,5.0520901981015385,0.26666666666666666,0.0,2.774,0,0.10025884372280375,0,1
1922,2.09,7.5,195,2,1,1,1,0,0.96,10.838200249654916,76.3060135302254,2.46,0.35,8.1,80.0,7.2,0.81,10,-0.22,81,1,720.38,0.6,1182.54,6,0,1,1.1,35,1,0,1,1,0,5,144,0.6985097548774387,39.58585994422888,4.18,0.31067961165048547,0.013888888888888888,6,6.927,3.958585994422888,0.16666666666666666,0.0,6.075,0,0.06720551273974976,7,4
1923,3.67,6.5,407,8,0,1,1,0,0.53,26.869723111689947,75.85286284886882,2.65,1.46,7.9,44.0,8.1,0.82,9,0.23,59,0,518.18,0.37,1053.12,3,0,0,0.8,21,1,1,1,0,0,5,234,0.4777203601800901,39.07323663362705,3.67,0.11349036402569594,0.03418803418803419,5,5.224000000000001,3.9073236633627046,0.22727272727272727,0.0,5.33,0,0.1399224880243094,6,4
1924,2.29,8.8,614,6,0,1,0,1,0.55,13.001780686841032,80.2794121179389,0.36,1.3,7.9,89.0,8.7,0.82,37,-0.3,43,1,903.27,0.4,677.89,5,0,0,1.0,36,1,1,1,1,1,4,359,0.5754307153576789,56.510275956697356,2.29,0.16717325227963528,0.016713091922005572,5,7.157,5.651027595669736,0.13513513513513514,0.55,7.216,0,0.23851255385430242,2,1
1925,2.33,9.3,797,6,0,1,1,1,0.49,18.598767691468957,73.77048464426903,2.78,4.31,9.2,92.0,2.2,0.52,20,0.29,29,1,995.13,0.5,555.16,12,0,0,0.9,23,1,0,0,1,0,4,256,0.6247398699349674,62.14360995628323,4.66,0.14714714714714713,0.0234375,4,7.9030000000000005,6.214360995628323,0.16666666666666666,0.49,4.836,0,0.38034875658925854,11,1
1926,1.68,9.6,167,6,1,1,1,1,0.84,12.87387467320093,77.5146932423017,2.23,0.4,5.1,44.0,5.1,0.37,28,-0.2,57,0,997.22,0.85,676.88,1,0,0,0.7,46,1,1,1,1,1,2,113,0.6707083541770885,49.190054202271284,1.68,0.31343283582089554,0.05309734513274336,7,5.603000000000001,4.919005420227128,0.14893617021276595,0.84,3.552,0,0.14956861922263506,1,3
1927,1.11,7.9,1820,12,1,1,0,1,0.64,17.285330497628397,78.49757839567339,0.02,0.09,5.1,76.0,9.5,0.17,9,0.15,83,0,1327.93,0.22,435.37,8,0,0,1.2,20,1,1,0,1,0,1,182,0.7450910455227614,59.30641452984811,2.22,0.30331753554502366,0.06593406593406594,5,6.515000000000001,5.930641452984811,0.23809523809523808,0.64,1.3430000000000002,0,0.06287122660066728,5,2
1928,1.97,8.7,1726,8,0,1,1,0,0.44,28.76945954795271,77.06806019372843,0.12,1.59,8.2,76.0,7.9,-0.2,7,-0.28,35,0,1082.82,0.54,409.44,9,0,0,1.0,26,0,1,1,1,0,4,203,0.6796863431715857,64.8510273798761,3.94,0.14814814814814817,0.03940886699507389,5,7.026999999999999,6.48510273798761,0.18518518518518517,0.0,-1.74,0,0.3114032239145977,3,1
1929,0.38,9.3,1392,8,1,1,0,0,0.92,25.41696218806516,82.91801361472739,2.08,2.02,4.6,41.0,2.1,0.72,39,-0.04,4,1,1188.29,0.15,931.99,5,0,1,1.0,27,1,0,1,1,0,4,392,0.8862696348174087,67.3246992561522,1.1400000000000001,0.6666666666666667,0.02040816326530612,5,6.117999999999999,6.73246992561522,0.17857142857142858,0.0,6.696000000000001,1,0.8751733190429475,14,3
1930,9.77,7.6,1473,10,1,1,1,0,0.73,13.128120565542732,80.26395138546053,0.97,0.5,9.4,61.0,5.5,0.13,31,0.08,18,0,688.14,0.47,1195.39,9,0,0,1.0,41,0,0,1,1,0,2,129,0.7373736868434216,55.44758655289454,19.54,0.06778087279480037,0.07751937984496124,5,4.632,5.5447586552894546,0.11904761904761904,0.0,0.988,0,0.5488116360940265,2,0
1931,3.76,7.2,598,6,1,1,1,1,0.6,32.14265476761258,77.22199934818086,0.32,1.27,6.7,98.0,9.3,0.2,16,-0.26,11,1,804.82,0.42,409.33,8,0,0,1.2,14,0,0,1,1,1,2,253,0.5858299149574786,46.04588350643124,7.52,0.12605042016806722,0.023715415019762844,5,6.6899999999999995,4.604588350643124,0.3333333333333333,0.6,1.4400000000000002,0,0.6930406200864415,9,4
1932,9.14,9.6,475,2,0,1,0,1,0.61,28.649438045333703,77.07949838954718,0.09,0.09,5.1,73.0,5.0,0.81,45,-0.03,89,0,321.95,0.23,668.71,8,0,0,1.2,36,0,1,0,1,0,2,345,0.6095237618809405,59.18801140062163,9.14,0.06015779092702169,0.005797101449275362,3,4.459,5.918801140062163,0.08108108108108109,0.61,7.776,0,0.05147460670170076,3,0
1933,0.77,8.0,1696,2,0,1,1,0,0.57,10.944864540052391,76.33160845143148,0.35,4.83,8.4,96.0,8.5,-0.14,29,-0.12,59,0,394.93,0.23,435.03,2,0,0,0.7,4,1,0,1,0,0,3,295,0.7076848424212105,59.49293812187381,1.54,0.3220338983050847,0.006779661016949152,4,7.944000000000001,5.949293812187381,0.8,0.0,-1.12,0,0.1399224880243094,7,2
1934,6.34,7.9,455,8,1,1,1,0,0.67,27.238420850434768,78.05580464931428,6.32,0.17,5.2,81.0,5.5,0.91,21,-0.0,82,0,762.14,0.46,641.53,5,0,1,1.0,26,1,0,1,1,0,5,170,0.6205227613806903,48.36769319516365,12.68,0.09128065395095368,0.047058823529411764,6,4.886,4.836769319516366,0.2222222222222222,0.0,7.189000000000001,0,0.06500225396303454,0,4
1935,4.96,6.7,1783,4,0,1,1,0,0.6,15.312659968760943,74.17098297643192,2.6,0.1,9.7,42.0,2.0,-0.2,24,0.0,10,1,551.68,0.2,1213.29,12,0,0,0.9,44,1,0,1,1,0,4,342,0.7193891945972987,50.1603091980377,14.879999999999999,0.10067114093959731,0.011695906432748537,5,5.752,5.01603091980377,0.1111111111111111,0.0,-1.34,0,0.7165313105737893,4,2
1936,3.39,6.4,810,6,0,1,0,1,0.73,13.030072141888072,80.36773793793549,1.5,0.07,9.9,45.0,2.3,0.93,32,0.17,52,0,1275.55,0.34,338.33,8,1,0,1.2,40,1,1,1,1,0,5,306,0.5950405202601301,42.86891554633865,3.39,0.16628701594533027,0.0196078431372549,5,6.433,4.286891554633865,0.12195121951219512,0.73,5.952000000000001,0,0.17669444575659674,2,2
1937,2.94,9.2,1776,4,1,1,0,0,0.86,12.87447404118535,77.55364599547433,5.68,0.84,7.7,83.0,1.4,0.35,39,-0.23,19,1,1111.78,0.16,1011.94,3,0,0,0.8,16,1,0,0,1,0,1,314,0.8276888444222111,68.84067281902279,2.94,0.2182741116751269,0.012738853503184714,4,6.940000000000001,6.884067281902278,0.23529411764705882,0.0,3.2199999999999998,0,0.530819450562014,1,1
1938,1.14,8.3,1521,4,0,1,0,1,0.8,28.60827229452748,77.13144511726819,1.93,0.15,3.8,73.0,2.8,-0.08,19,-0.25,72,0,1464.37,0.34,365.82,1,0,0,0.7,43,0,0,1,1,0,2,386,0.8211760880440221,60.82057846889955,3.42,0.3738317757009347,0.010362694300518135,3,6.635,6.082057846889954,0.06818181818181818,0.8,-0.664,0,0.09071795328941251,3,3
1939,5.09,7.2,1563,6,1,1,1,0,0.58,25.339996172706044,83.04499566803206,2.59,2.05,4.8,48.0,9.0,0.61,37,-0.06,83,0,1364.44,0.53,769.2,11,1,0,0.8,39,1,0,1,1,0,1,262,0.6743781890945472,52.95601383195785,10.18,0.09523809523809523,0.022900763358778626,6,4.214,5.295601383195785,0.15,0.0,4.392,0,0.06287122660066728,14,2
1940,2.09,6.7,1106,12,0,1,0,0,0.72,24.489766375270484,73.72840488678278,0.66,3.44,6.6,77.0,6.9,0.88,7,0.23,26,0,1473.19,0.7,821.46,4,0,0,0.9,20,0,1,1,0,0,2,204,0.6996553276638319,46.96303984914787,6.27,0.23300970873786409,0.058823529411764705,3,6.747,4.6963039849147865,0.14285714285714285,0.0,5.896,0,0.4203503845086819,13,2
1941,0.22,8.1,938,8,1,1,1,1,0.9,13.181426028385076,80.32860043522308,1.78,0.45,9.0,89.0,7.6,0.33,11,0.21,57,0,738.33,0.76,741.66,4,0,0,0.9,46,1,1,1,1,1,2,266,0.7268469234617309,55.44300538158693,0.22,0.7377049180327869,0.03007518796992481,7,7.965999999999999,5.5443005381586925,0.14893617021276595,0.9,2.673,0,0.14956861922263506,2,1
1942,1.13,8.2,1961,10,0,1,1,0,0.44,19.01267676669875,72.86059043716799,0.31,1.49,4.3,85.0,6.6,0.63,14,0.04,4,0,881.25,0.37,1001.12,10,0,0,0.9,24,0,0,0,1,0,1,374,0.7181980990495248,62.17010104902752,3.3899999999999997,0.20657276995305165,0.026737967914438502,3,6.880000000000001,6.217010104902752,0.12,0.0,5.1659999999999995,1,0.8751733190429475,10,3
1943,8.21,6.8,1734,12,0,1,1,1,0.45,27.218841472373857,78.02619826913096,1.04,0.06,3.7,55.0,4.5,0.98,45,0.23,73,0,747.15,0.85,1371.03,4,1,0,0.9,10,1,1,1,0,0,5,112,0.5874867433716859,50.71958630819053,8.21,0.04885993485342019,0.10714285714285714,5,3.8729999999999993,5.0719586308190525,0.45454545454545453,0.45,6.664,0,0.08774386502429433,0,0
1944,5.7,9.2,1983,4,0,1,1,1,0.73,10.781511944282483,76.18223327856087,0.07,0.73,3.5,55.0,3.0,0.09,30,0.18,8,0,1457.17,0.29,594.03,4,1,0,0.9,2,1,0,1,1,0,1,112,0.8663991995997998,69.85440664817231,17.1,0.10895522388059702,0.03571428571428571,5,4.833,6.985440664817231,1.6666666666666667,0.73,0.828,0,0.7659283383646487,7,3
1945,12.04,6.3,26,6,1,1,1,0,0.78,17.393018684219545,78.58385352116497,0.49,0.52,6.5,98.0,9.3,0.78,45,-0.13,88,1,783.25,0.16,970.75,9,0,0,1.0,45,1,0,1,1,1,3,117,0.5736013006503252,20.763772255827273,24.08,0.05981595092024541,0.05128205128205128,6,4.149,2.0763772255827275,0.13043478260869565,0.0,4.914,0,0.05321934433892151,5,0
1946,2.97,7.4,1564,8,1,1,0,1,0.53,12.887722257693245,77.65460369628968,0.16,0.39,9.2,93.0,5.6,0.15,44,-0.2,76,0,440.11,0.84,690.48,11,0,0,0.8,9,0,0,1,1,0,4,303,0.6604782391195598,54.43174416200948,5.94,0.13350125944584382,0.026402640264026403,4,7.662999999999999,5.443174416200948,0.4,0.53,1.11,0,0.07939393227707822,1,2
1947,0.85,8.6,740,10,0,0,0,0,0.85,30.14025568490665,78.34136181432629,0.98,1.55,3.3,59.0,5.3,0.31,10,-0.12,31,1,600.61,0.53,1399.45,1,0,0,0.7,18,1,1,1,1,1,4,100,0.7020370185092547,56.828805377546345,0.85,0.45945945945945943,0.1,4,6.047000000000001,5.6828805377546345,0.21052631578947367,0.0,2.666,0,0.3558189185373419,12,3
1948,0.53,7.0,335,6,0,1,0,0,0.79,30.10388421894497,78.30645885562859,3.7,0.21,4.5,89.0,10.0,0.14,37,-0.16,71,0,809.78,0.38,1346.1,9,1,0,1.0,42,1,1,0,0,0,5,148,0.6595167583791895,40.71977811974243,1.59,0.5163398692810458,0.04054054054054054,3,6.541,4.071977811974243,0.06976744186046512,0.0,0.9800000000000001,0,0.09379284861387625,12,4
1949,0.62,9.1,1004,12,1,1,0,1,0.95,32.156833338680286,77.12591000656174,0.95,2.96,7.9,50.0,4.5,0.34,20,0.07,53,0,1023.59,0.82,402.74,7,0,0,1.2,46,0,0,0,1,0,5,346,0.7834502251125564,62.9059596664879,0.62,0.5864197530864197,0.03468208092485549,3,6.849,6.29059596664879,0.06382978723404255,0.95,3.0940000000000003,0,0.17090171280152483,9,1
1950,0.06,8.8,1665,2,0,1,1,0,0.5,28.773817237840003,77.00870568848362,3.56,1.64,8.8,52.0,8.7,-0.19,28,0.05,44,0,1041.7,0.72,1370.96,5,1,0,1.0,30,1,0,0,0,1,5,267,0.7005832916458229,65.27999123999574,0.12,0.4716981132075471,0.00749063670411985,3,6.576,6.527999123999574,0.0967741935483871,0.0,-1.6720000000000002,0,0.23069318225496285,3,1
1951,1.49,9.0,622,4,1,1,0,0,0.85,12.98100372295534,77.6675313215472,2.14,1.86,8.7,51.0,8.8,0.16,34,0.06,26,0,1210.54,0.77,1112.1,2,0,1,0.7,3,0,1,1,1,0,1,253,0.7022311155577791,57.91091866908708,1.49,0.34136546184738953,0.015810276679841896,5,6.229,5.791091866908708,1.25,0.0,1.44,0,0.4203503845086819,1,1
1952,0.64,6.5,555,8,0,1,1,1,0.45,26.996718462002665,75.76656613074722,1.42,4.11,8.5,45.0,3.1,0.33,14,-0.19,85,0,1077.44,0.33,1391.58,10,0,1,0.9,29,1,0,1,0,1,1,298,0.500527763881941,41.08499391262878,1.28,0.274390243902439,0.026845637583892617,4,6.906,4.108499391262878,0.13333333333333333,0.45,2.145,0,0.05881647164242988,6,4
1953,1.59,6.5,605,6,1,1,0,0,0.74,25.40092467473562,82.92667297520798,0.54,4.28,3.9,91.0,1.9,0.56,15,0.18,27,0,889.84,0.8,1148.05,12,0,0,0.9,7,0,0,1,1,0,1,135,0.5815302651325663,41.644719909450544,1.59,0.28571428571428575,0.044444444444444446,4,7.289,4.164471990945055,0.5,0.0,3.6400000000000006,0,0.4065696597405991,14,4
1954,8.2,7.1,930,4,1,1,0,1,0.73,17.469101557897318,78.49903459176778,5.11,1.2,5.8,75.0,9.8,0.56,48,-0.04,17,1,336.21,0.62,441.83,10,0,0,0.9,25,0,1,1,1,0,2,376,0.6980465232616307,48.537440868667176,24.599999999999998,0.07934782608695652,0.010638297872340425,5,3.959,4.853744086866717,0.19230769230769232,0.73,3.976,0,0.5674136687970038,5,0
